0 ['98', '118', '9', '157', '207', '187', '196', '205', '12', '48', '62', '50', '5', '32', '52', '184', '14', '148', '79', '61', '76', '65', '172', '117', '95', '136', '6', '163', '195', '220', '107', '189', '132', '202', '16', '219', '58', '2', '155', '7', '143', '35', '49', '25', '81', '66', '214', '147', '171', '91']
4871 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4872 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4873 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4874 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4875 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4876 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4877 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4878 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4879 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4880 ['168', '220', '28', '129', '124', '233', '177', '118', '191', '86', '58', '229', '133', '30', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '21', '195', '185', '232', '201', '210', '189', '230', '4', '55', '71', '136', '51', '151', '83', '24', '82', '117']
4891 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4892 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4893 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4894 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4895 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4896 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4897 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4898 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4899 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4900 ['168', '220', '28', '129', '124', '233', '177', '191', '86', '58', '229', '133', '91', '37', '184', '135', '52', '216', '48', '96', '90', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '143']
4911 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4912 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4913 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4914 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4915 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4916 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4917 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4918 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4919 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4920 ['168', '220', '28', '129', '124', '233', '191', '86', '58', '229', '133', '91', '184', '135', '52', '216', '48', '96', '61', '66', '141', '31', '74', '1', '121', '144', '198', '195', '185', '232', '201', '210', '189', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '117']
4931 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '206']
4932 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '206']
4933 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4934 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4935 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4936 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4937 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4938 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4939 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4940 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4941 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4942 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4943 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '232', '201', '230', '55', '71', '136', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190']
4954 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '201', '230', '55', '71', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190', '136', '213']
4955 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '201', '230', '55', '71', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190', '136', '213']
4956 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '201', '230', '55', '71', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190', '136', '213']
4957 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '201', '230', '55', '71', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190', '136', '213']
4958 ['168', '220', '28', '129', '124', '191', '86', '58', '229', '133', '91', '184', '135', '216', '66', '141', '31', '74', '1', '121', '144', '198', '185', '201', '230', '55', '71', '51', '151', '83', '24', '82', '30', '21', '118', '4', '177', '90', '37', '96', '189', '52', '233', '48', '210', '61', '181', '190', '136', '213']
